Id,PID,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Electrical,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,Age Sold,Age Remod/Add,Age,Alley_Grvl,Alley_Pave,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Central Air_N,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_SFoyer,House Style_SLvl,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Condition 1_RRNe,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNn
2517,533250130,120,30.0,9549,2,0,8,5,1995,1996,0.0,3,4,3,2,6,1494.0,4,4,1494,1.0,0.0,1,1,2,1,6,7,1,4,481.0,3,2,0,30,0,0,216,0,0,0,4,2006,270000,11,1,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1933,535302070,20,60.0,10950,3,0,6,6,1952,1952,0.0,2,3,1,5,1,948.0,2,4,948,0.0,0.0,1,0,2,1,5,7,0,0,410.0,3,0,0,48,0,0,0,0,0,0,4,2007,125000,55,0,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
820,906340110,20,79.0,10637,3,0,8,5,2007,2008,336.0,2,3,4,6,1,1705.0,4,4,1718,1.0,0.0,2,0,3,1,7,7,1,4,826.0,3,2,208,44,0,0,0,0,0,0,9,2009,297000,2,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
675,535426150,20,80.0,9000,2,1,6,6,1958,1958,82.0,2,3,4,1,1,160.0,1,4,1142,0.0,0.0,1,0,2,1,5,7,1,4,384.0,3,2,0,28,64,0,0,0,0,0,4,2009,113500,51,0,53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2910,923225240,160,41.0,2665,3,0,5,6,1977,1977,0.0,2,3,1,5,3,757.0,4,4,1475,0.0,0.0,2,0,4,1,6,7,1,3,336.0,3,2,104,26,0,0,0,0,0,0,7,2006,127000,29,0,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,527358140,20,105.0,11751,2,0,6,6,1977,1977,480.0,2,3,1,4,1,1844.0,4,4,1844,0.0,0.0,2,0,3,1,7,7,1,3,546.0,3,2,0,122,0,0,0,0,3,0,1,2010,190000,33,0,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1873,534177210,20,80.0,9600,3,0,7,6,1973,1973,320.0,2,3,1,5,1,1242.0,1,4,1242,0.0,0.0,1,1,3,1,6,7,1,3,528.0,3,2,0,0,0,0,0,0,0,0,9,2007,175500,34,0,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2125,907135050,20,60.0,8428,1,0,5,7,1994,1994,0.0,3,4,1,6,1,990.0,4,4,990,1.0,0.0,1,0,3,1,5,7,0,0,384.0,3,2,256,0,0,0,0,0,0,0,7,2007,146000,13,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1489,908102260,20,75.0,9937,3,0,5,6,1965,1965,0.0,2,3,1,4,2,1256.0,3,4,1256,1.0,0.0,1,1,3,1,6,7,0,0,276.0,3,2,736,68,0,0,0,0,0,0,6,2008,147500,43,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2383,528110050,20,107.0,13891,3,0,10,5,2006,2006,0.0,2,4,4,6,1,2076.0,4,4,2076,1.0,0.0,2,1,2,1,7,7,1,4,850.0,3,2,216,229,0,0,0,0,0,0,9,2006,465000,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
983,923275040,85,75.0,9101,2,0,5,6,1978,1978,104.0,3,3,3,6,1,1097.0,4,4,1110,1.0,0.0,1,0,1,1,4,7,1,3,602.0,3,2,303,30,0,0,0,0,0,0,7,2009,165500,31,0,33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1325,902406090,50,81.0,12150,3,0,5,5,1954,1954,335.0,2,3,1,1,1,1050.0,4,2,1795,0.0,0.0,2,0,4,1,7,7,0,0,352.0,2,2,0,0,0,0,0,0,0,0,11,2008,131500,54,0,57,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1378,905102170,20,70.0,11200,3,0,5,5,1965,1965,0.0,2,3,1,3,1,1040.0,4,4,1040,1.0,0.0,1,0,3,1,5,7,0,0,384.0,3,2,0,0,0,0,0,0,0,0,2,2008,129500,43,0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1537,909281110,70,100.0,9670,2,1,8,6,1935,1950,40.0,2,2,1,2,1,608.0,2,4,1873,0.0,0.0,1,1,4,1,9,7,2,4,786.0,2,2,0,0,207,0,0,0,0,0,6,2008,257076,73,15,76,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
905,909101140,50,60.0,10998,3,0,5,5,1941,1960,0.0,2,3,1,2,4,984.0,4,4,1604,0.0,0.0,2,0,3,1,6,5,0,0,660.0,3,2,0,68,0,0,0,0,0,0,7,2009,117000,68,19,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1532,909275050,70,60.0,7200,3,1,7,6,1931,2000,0.0,1,3,1,1,1,776.0,2,4,1502,0.0,0.0,1,1,3,1,6,7,1,4,270.0,3,1,0,0,112,0,0,0,3,0,2,2008,149000,77,69,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,534475100,20,80.0,9920,3,0,5,5,1954,1954,110.0,2,3,1,3,2,1056.0,2,4,1063,1.0,0.0,1,0,3,1,6,7,0,0,280.0,3,2,0,0,164,0,0,0,3,0,2,2010,128000,56,0,57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1078,528188090,160,36.0,2448,3,0,7,5,2003,2004,106.0,2,3,1,1,1,764.0,4,4,1626,0.0,0.0,2,1,2,1,6,7,0,0,474.0,3,2,0,27,0,0,0,0,0,0,10,2008,155000,5,1,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2511,533221080,160,64.0,2998,3,0,6,5,2000,2000,513.0,2,3,1,6,1,756.0,4,4,1524,0.0,0.0,2,1,2,1,4,7,0,0,440.0,3,2,0,32,0,0,0,0,0,0,6,2006,166000,6,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
912,909250220,50,65.0,7804,3,0,4,3,1928,1950,0.0,2,3,1,4,1,1122.0,2,4,1981,1.0,0.0,2,0,4,1,7,5,2,3,576.0,3,2,431,44,0,0,0,0,3,0,12,2009,135000,81,22,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2351,527356020,60,80.0,16692,2,0,7,5,1978,1978,184.0,2,3,1,4,2,1392.0,2,4,2784,1.0,0.0,3,1,5,1,12,7,2,3,564.0,3,2,0,112,0,0,440,519,3,2000,7,2006,250000,28,0,33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,923226250,160,21.0,1476,3,0,4,7,1970,1970,0.0,2,3,1,6,1,546.0,4,4,1092,0.0,0.0,1,1,3,1,5,7,0,0,0.0,0,2,200,26,0,0,0,0,0,0,3,2010,76000,40,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2586,535305120,20,75.0,10170,3,0,6,6,1951,1951,522.0,2,3,1,1,1,216.0,2,4,1575,0.0,0.0,1,1,2,1,5,7,1,4,400.0,3,2,0,0,0,0,0,0,0,0,6,2006,155000,55,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
224,905106140,60,80.0,9364,3,0,6,7,1969,1969,143.0,2,3,1,5,1,663.0,2,4,1352,0.0,0.0,1,1,4,1,7,7,0,0,299.0,3,2,379,36,0,0,0,0,3,0,3,2010,158000,41,0,42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98,533212020,160,24.0,2544,3,0,7,5,2004,2005,0.0,2,3,1,6,5,600.0,4,4,1200,1.0,0.0,2,1,2,1,4,7,0,0,480.0,3,2,0,172,0,0,0,0,0,0,2,2010,149500,6,1,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2565,534479300,20,82.0,9888,3,0,5,6,1954,1975,0.0,3,3,1,4,1,936.0,2,3,936,0.0,0.0,1,0,2,1,5,7,0,0,240.0,3,2,0,0,160,0,0,0,3,0,3,2006,121000,52,21,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1934,535304170,20,68.0,7942,3,0,6,7,1953,1953,0.0,2,3,1,3,5,1040.0,2,2,1040,0.0,1.0,1,0,3,1,6,7,0,0,293.0,3,2,0,0,0,0,0,0,3,0,6,2007,136000,54,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
997,527107010,60,72.0,15038,1,0,6,5,1996,1996,0.0,2,3,1,3,1,916.0,3,4,1636,0.0,0.0,2,1,3,1,7,7,1,3,386.0,3,2,168,84,0,0,0,0,0,0,11,2008,173000,12,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,528382020,60,92.0,11764,2,0,8,7,1999,2007,348.0,2,3,1,6,1,1152.0,4,4,2270,0.0,0.0,2,1,4,1,9,7,1,4,671.0,3,2,132,57,0,0,0,0,0,0,4,2010,290000,11,8,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1799,528458130,60,75.0,9000,3,0,8,5,2007,2007,0.0,2,3,3,6,1,1184.0,4,4,2610,0.0,0.0,2,1,4,1,11,7,1,4,550.0,3,2,208,364,0,0,0,0,0,0,8,2007,303477,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,905109170,20,92.0,20062,2,1,7,7,1977,2001,0.0,3,3,4,5,1,1420.0,3,4,1483,1.0,0.0,1,1,1,1,4,7,2,3,690.0,3,2,496,0,0,0,0,0,0,0,4,2010,270000,33,24,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1295,902109160,50,81.0,7308,3,0,5,5,1920,1950,0.0,1,3,1,3,1,936.0,3,3,1740,0.0,0.0,1,0,2,1,6,7,1,4,225.0,2,0,0,0,236,0,0,0,0,0,6,2008,122250,88,30,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
638,535178120,20,70.0,8750,3,0,5,5,1955,1955,0.0,2,3,1,3,2,1382.0,3,3,1382,0.0,1.0,1,0,3,1,6,7,0,0,350.0,3,2,280,0,0,0,0,0,2,0,7,2009,153000,54,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2278,923202134,20,70.0,8402,3,0,5,5,2007,2007,0.0,2,3,1,5,1,1120.0,4,4,1120,0.0,0.0,1,0,3,1,6,7,0,0,0.0,0,2,0,30,0,0,0,0,0,0,12,2007,147000,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2202,909252150,70,63.0,4000,3,0,7,8,1930,1995,0.0,2,3,1,6,1,531.0,2,4,1098,1.0,0.0,1,0,2,1,5,7,1,4,216.0,3,2,0,0,0,0,0,0,3,0,6,2007,148500,77,65,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2833,908188150,160,32.0,3363,3,0,7,5,2004,2004,117.0,2,3,1,1,1,976.0,4,4,1708,0.0,0.0,2,0,3,1,7,3,0,0,380.0,3,2,0,40,0,0,0,0,0,0,4,2006,130000,2,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1707,528150040,20,94.0,13615,2,1,9,5,2006,2006,510.0,2,3,4,1,1,1802.0,4,4,1802,0.0,0.0,2,1,3,1,7,7,1,4,843.0,3,2,158,105,0,0,0,0,0,0,6,2007,372000,1,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
